날짜,교통량
2021.01.16,400
2021.01.16,277
2021.01.16,187
2021.01.16,150
2021.01.15,132
2021.01.15,140
2021.01.15,133
2021.01.15,129
2021.01.15,177
2021.01.15,173
2021.01.15,264
2021.01.15,317
2021.01.15,366
2021.01.15,532
2021.01.15,624
2021.01.15,786
2021.01.15,738
2021.01.15,726
2021.01.15,749
2021.01.15,853
2021.01.15,899
2021.01.15,930
2021.01.15,886
2021.01.15,758
2021.01.15,515
2021.01.15,342
2021.01.15,290
2021.01.15,211
2021.01.14,129
2021.01.14,89
2021.01.14,106
2021.01.14,122
2021.01.14,128
2021.01.14,196
2021.01.14,218
2021.01.14,281
2021.01.14,373
2021.01.14,550
2021.01.14,652
2021.01.14,748
2021.01.14,751
2021.01.14,667
2021.01.14,740
2021.01.14,759
2021.01.14,790
2021.01.14,810
2021.01.14,682
2021.01.14,606
2021.01.14,493
2021.01.14,301
2021.01.14,258
2021.01.14,133
2021.01.13,115
2021.01.13,87
2021.01.13,106
2021.01.13,118
2021.01.13,148
2021.01.13,215
2021.01.13,212
2021.01.13,297
2021.01.13,356
2021.01.13,515
2021.01.13,717
2021.01.13,746
2021.01.13,680
2021.01.13,568
2021.01.13,654
2021.01.13,703
2021.01.13,711
2021.01.13,686
2021.01.13,615
2021.01.13,441
2021.01.13,397
2021.01.13,339
2021.01.13,241
2021.01.13,137
2021.01.12,113
2021.01.12,106
2021.01.12,106
2021.01.12,98
2021.01.12,156
2021.01.12,193
2021.01.12,243
2021.01.12,260
2021.01.12,344
2021.01.12,493
2021.01.12,677
2021.01.12,779
2021.01.12,653
2021.01.12,626
2021.01.12,671
2021.01.12,672
2021.01.12,646
2021.01.12,666
2021.01.12,547
2021.01.12,455
2021.01.12,358
2021.01.12,313
2021.01.12,211
2021.01.12,143
2021.01.11,126
2021.01.11,108
2021.01.11,81
2021.01.11,117
2021.01.11,150
2021.01.11,230
2021.01.11,257
2021.01.11,405
2021.01.11,402
2021.01.11,434
2021.01.11,564
2021.01.11,585
2021.01.11,601
2021.01.11,509
2021.01.11,606
2021.01.11,632
2021.01.11,634
2021.01.11,606
2021.01.11,564
2021.01.11,452
2021.01.11,397
2021.01.11,328
2021.01.11,224
2021.01.11,140
2021.01.10,82
2021.01.10,61
2021.01.10,70
2021.01.10,61
2021.01.10,66
2021.01.10,91
2021.01.10,126
2021.01.10,143
2021.01.10,208
2021.01.10,292
2021.01.10,548
2021.01.10,743
2021.01.10,755
2021.01.10,797
2021.01.10,852
2021.01.10,826
2021.01.10,837
2021.01.10,714
2021.01.10,533
2021.01.10,488
2021.01.10,368
2021.01.10,296
2021.01.10,208
2021.01.10,139
2021.01.09,111
2021.01.09,88
2021.01.09,95
2021.01.09,82
2021.01.09,98
2021.01.09,123
2021.01.09,182
2021.01.09,211
2021.01.09,234
2021.01.09,416
2021.01.09,648
2021.01.09,636
2021.01.09,620
2021.01.09,618
2021.01.09,696
2021.01.09,697
2021.01.09,703
2021.01.09,672
2021.01.09,528
2021.01.09,330
2021.01.09,245
2021.01.09,208
2021.01.09,154
2021.01.09,94
2021.01.08,71
2021.01.08,45
2021.01.08,51
2021.01.08,68
2021.01.08,107
2021.01.08,89
2021.01.08,119
2021.01.08,163
2021.01.08,213
2021.01.08,274
2021.01.08,420
2021.01.08,518
2021.01.08,485
2021.01.08,476
2021.01.08,492
2021.01.08,543
2021.01.08,586
2021.01.08,565
2021.01.08,558
2021.01.08,405
2021.01.08,330
2021.01.08,202
2021.01.08,180
2021.01.08,124
2021.01.07,118
2021.01.07,72
2021.01.07,77
2021.01.07,76
2021.01.07,77
2021.01.07,83
2021.01.07,97
2021.01.07,137
2021.01.07,204
2021.01.07,341
2021.01.07,409
2021.01.07,654
2021.01.07,641
2021.01.07,647
2021.01.07,460
2021.01.07,554
2021.01.07,685
2021.01.07,475
2021.01.07,382
2021.01.07,335
2021.01.07,248
2021.01.07,204
2021.01.07,155
2021.01.07,120
2021.01.06,101
2021.01.06,82
2021.01.06,88
2021.01.06,133
2021.01.06,146
2021.01.06,188
2021.01.06,207
2021.01.06,236
2021.01.06,312
2021.01.06,451
2021.01.06,1079
2021.01.06,1055
2021.01.06,654
2021.01.06,286
2021.01.06,667
2021.01.06,705
2021.01.06,681
2021.01.06,616
2021.01.06,547
2021.01.06,404
2021.01.06,369
2021.01.06,299
2021.01.06,208
2021.01.06,139
2021.01.05,118
2021.01.05,88
2021.01.05,111
2021.01.05,85
2021.01.05,148
2021.01.05,189
2021.01.05,222
2021.01.05,232
2021.01.05,319
2021.01.05,459
2021.01.05,647
2021.01.05,760
2021.01.05,677
2021.01.05,593
2021.01.05,595
2021.01.05,652
2021.01.05,688
2021.01.05,636
2021.01.05,497
2021.01.05,425
2021.01.05,374
2021.01.05,311
2021.01.05,206
2021.01.05,119
2021.01.04,157
2021.01.04,111
2021.01.04,107
2021.01.04,161
2021.01.04,195
2021.01.04,249
2021.01.04,299
2021.01.04,350
2021.01.04,373
2021.01.04,491
2021.01.04,654
2021.01.04,741
2021.01.04,656
2021.01.04,573
2021.01.04,627
2021.01.04,589
2021.01.04,644
2021.01.04,634
2021.01.04,527
2021.01.04,459
2021.01.04,425
2021.01.04,348
2021.01.04,269
2021.01.04,146
2021.01.03,104
2021.01.03,75
2021.01.03,62
2021.01.03,63
2021.01.03,61
2021.01.03,104
2021.01.03,157
2021.01.03,220
2021.01.03,287
2021.01.03,557
2021.01.03,879
2021.01.03,1215
2021.01.03,1241
2021.01.03,1311
2021.01.03,1399
2021.01.03,1462
2021.01.03,1205
2021.01.03,907
2021.01.03,728
2021.01.03,589
2021.01.03,523
2021.01.03,379
2021.01.03,246
2021.01.03,178
2021.01.02,51
2021.01.02,44
2021.01.02,49
2021.01.02,43
2021.01.02,65
2021.01.02,80
2021.01.02,107
2021.01.02,178
2021.01.02,209
2021.01.02,434
2021.01.02,686
2021.01.02,906
2021.01.02,1018
2021.01.02,995
2021.01.02,1048
2021.01.02,1161
2021.01.02,1037
2021.01.02,851
2021.01.02,653
2021.01.02,505
2021.01.02,410
2021.01.02,273
2021.01.02,154
2021.01.02,87
2021.01.01,121
2021.01.01,76
2021.01.01,80
2021.01.01,38
2021.01.01,68
2021.01.01,77
2021.01.01,138
2021.01.01,152
2021.01.01,239
2021.01.01,387
2021.01.01,539
2021.01.01,785
2021.01.01,769
2021.01.01,773
2021.01.01,800
2021.01.01,811
2021.01.01,723
2021.01.01,620
2021.01.01,491
2021.01.01,402
2021.01.01,332
2021.01.01,251
2021.01.01,153
2021.01.01,98
