날짜,교통량
2021.01.21,2246
2021.01.21,1392
2021.01.20,106
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.20,49
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,378
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-2
2021.01.20,-1
2021.01.20,200
2021.01.20,-1
2021.01.19,844
2021.01.19,651
2021.01.19,534
2021.01.19,540
2021.01.19,778
2021.01.19,2101
2021.01.19,4618
2021.01.19,5458
2021.01.19,4993
2021.01.19,4868
2021.01.19,4857
2021.01.19,4365
2021.01.19,4867
2021.01.19,4613
2021.01.19,4596
2021.01.19,4632
2021.01.19,4667
2021.01.19,4379
2021.01.19,4255
2021.01.19,3829
2021.01.19,2921
2021.01.19,2819
2021.01.19,1866
2021.01.19,1329
2021.01.18,1098
2021.01.18,654
2021.01.18,570
2021.01.18,580
2021.01.18,1128
2021.01.18,2815
2021.01.18,5000
2021.01.18,4781
2021.01.18,4098
2021.01.18,4072
2021.01.18,4296
2021.01.18,4068
2021.01.18,4086
2021.01.18,3957
2021.01.18,3961
2021.01.18,4296
2021.01.18,3825
2021.01.18,3712
2021.01.18,3701
2021.01.18,3023
2021.01.18,2435
2021.01.18,2344
2021.01.18,1555
2021.01.18,1079
2021.01.17,843
2021.01.17,606
2021.01.17,402
2021.01.17,368
2021.01.17,368
2021.01.17,805
2021.01.17,1412
2021.01.17,2020
2021.01.17,2655
2021.01.17,3290
2021.01.17,3951
2021.01.17,4285
2021.01.17,4509
2021.01.17,4677
2021.01.17,5194
2021.01.17,5476
2021.01.17,5293
2021.01.17,4801
2021.01.17,4523
2021.01.17,4652
2021.01.17,4300
2021.01.17,4645
2021.01.17,3357
2021.01.17,1471
2021.01.16,1248
2021.01.16,890
2021.01.16,654
2021.01.16,601
2021.01.16,779
2021.01.16,1672
2021.01.16,3198
2021.01.16,4119
2021.01.16,4495
2021.01.16,5031
2021.01.16,5111
2021.01.16,4914
2021.01.16,4920
2021.01.16,5061
2021.01.16,4672
2021.01.16,5076
2021.01.16,4980
2021.01.16,4980
2021.01.16,4677
2021.01.16,3848
2021.01.16,3191
2021.01.16,3034
2021.01.16,2235
2021.01.16,1377
2021.01.15,1031
2021.01.15,790
2021.01.15,575
2021.01.15,573
2021.01.15,878
2021.01.15,2174
2021.01.15,4670
2021.01.15,5483
2021.01.15,5256
2021.01.15,4215
2021.01.15,4913
2021.01.15,5019
2021.01.15,4906
2021.01.15,4920
2021.01.15,4930
2021.01.15,4891
2021.01.15,4835
2021.01.15,4906
2021.01.15,4738
2021.01.15,4392
2021.01.15,3708
2021.01.15,4922
2021.01.15,2996
2021.01.15,1759
2021.01.14,930
2021.01.14,707
2021.01.14,617
2021.01.14,577
2021.01.14,832
2021.01.14,2255
2021.01.14,4745
2021.01.14,5487
2021.01.14,5256
2021.01.14,5129
2021.01.14,5140
2021.01.14,5097
2021.01.14,5283
2021.01.14,4886
2021.01.14,4699
2021.01.14,4416
2021.01.14,4567
2021.01.14,4538
2021.01.14,3301
2021.01.14,3880
2021.01.14,3651
2021.01.14,3089
2021.01.14,2077
2021.01.14,1349
2021.01.13,781
2021.01.13,634
2021.01.13,632
2021.01.13,517
2021.01.13,746
2021.01.13,1858
2021.01.13,4074
2021.01.13,5256
2021.01.13,4907
2021.01.13,4823
2021.01.13,4750
2021.01.13,4929
2021.01.13,4595
2021.01.13,4748
2021.01.13,4455
2021.01.13,4507
2021.01.13,4564
2021.01.13,3802
2021.01.13,4130
2021.01.13,3746
2021.01.13,3077
2021.01.13,2675
2021.01.13,1961
2021.01.13,1333
2021.01.12,858
2021.01.12,758
2021.01.12,612
2021.01.12,605
2021.01.12,879
2021.01.12,2207
2021.01.12,4636
2021.01.12,5434
2021.01.12,5101
2021.01.12,5002
2021.01.12,4911
2021.01.12,5019
2021.01.12,4940
2021.01.12,4758
2021.01.12,4443
2021.01.12,4295
2021.01.12,4008
2021.01.12,3728
2021.01.12,3580
2021.01.12,3511
2021.01.12,3337
2021.01.12,2037
2021.01.12,1390
2021.01.12,997
2021.01.11,1130
2021.01.11,695
2021.01.11,577
2021.01.11,637
2021.01.11,1386
2021.01.11,3842
2021.01.11,6052
2021.01.11,5413
2021.01.11,4888
2021.01.11,4776
2021.01.11,5031
2021.01.11,4835
2021.01.11,4803
2021.01.11,4811
2021.01.11,4607
2021.01.11,4616
2021.01.11,4647
2021.01.11,4282
2021.01.11,4216
2021.01.11,3603
2021.01.11,3200
2021.01.11,2680
2021.01.11,1844
2021.01.11,1210
2021.01.10,703
2021.01.10,442
2021.01.10,303
2021.01.10,243
2021.01.10,320
2021.01.10,614
2021.01.10,1178
2021.01.10,1694
2021.01.10,2007
2021.01.10,2687
2021.01.10,3474
2021.01.10,3771
2021.01.10,3906
2021.01.10,4177
2021.01.10,4486
2021.01.10,4884
2021.01.10,4653
2021.01.10,4278
2021.01.10,3744
2021.01.10,3713
2021.01.10,3727
2021.01.10,3783
2021.01.10,2860
2021.01.10,1722
2021.01.09,955
2021.01.09,721
2021.01.09,578
2021.01.09,539
2021.01.09,623
2021.01.09,1289
2021.01.09,2261
2021.01.09,3090
2021.01.09,3421
2021.01.09,3892
2021.01.09,4356
2021.01.09,4378
2021.01.09,4497
2021.01.09,4633
2021.01.09,4761
2021.01.09,4782
2021.01.09,4745
2021.01.09,4491
2021.01.09,3565
2021.01.09,2876
2021.01.09,2310
2021.01.09,2368
2021.01.09,1618
2021.01.09,1045
2021.01.08,722
2021.01.08,570
2021.01.08,540
2021.01.08,479
2021.01.08,657
2021.01.08,1453
2021.01.08,3590
2021.01.08,4709
2021.01.08,4252
2021.01.08,4059
2021.01.08,4430
2021.01.08,4476
2021.01.08,4294
2021.01.08,4480
2021.01.08,4198
2021.01.08,4242
2021.01.08,4285
2021.01.08,3239
2021.01.08,3603
2021.01.08,4296
2021.01.08,3312
2021.01.08,2851
2021.01.08,1956
2021.01.08,1309
2021.01.07,1466
2021.01.07,1322
2021.01.07,754
2021.01.07,727
2021.01.07,778
2021.01.07,1291
2021.01.07,2739
2021.01.07,3617
2021.01.07,3427
2021.01.07,3426
2021.01.07,3574
2021.01.07,3822
2021.01.07,4023
2021.01.07,3930
2021.01.07,3713
2021.01.07,3754
2021.01.07,3665
2021.01.07,3648
2021.01.07,3512
2021.01.07,2889
2021.01.07,1978
2021.01.07,1785
2021.01.07,1231
2021.01.07,890
2021.01.06,938
2021.01.06,754
2021.01.06,614
2021.01.06,579
2021.01.06,789
2021.01.06,2009
2021.01.06,4307
2021.01.06,5463
2021.01.06,5196
2021.01.06,4863
2021.01.06,5131
2021.01.06,5035
2021.01.06,4801
2021.01.06,4695
2021.01.06,4593
2021.01.06,4620
2021.01.06,4749
2021.01.06,4400
2021.01.06,4174
2021.01.06,3084
2021.01.06,1436
2021.01.06,1415
2021.01.06,1763
2021.01.06,1608
2021.01.05,939
2021.01.05,691
2021.01.05,533
2021.01.05,588
2021.01.05,889
2021.01.05,2137
2021.01.05,4524
2021.01.05,5394
2021.01.05,5116
2021.01.05,4344
2021.01.05,3982
2021.01.05,3539
2021.01.05,4446
2021.01.05,4834
2021.01.05,4654
2021.01.05,4694
2021.01.05,4548
2021.01.05,4481
2021.01.05,4291
2021.01.05,3691
2021.01.05,2985
2021.01.05,2699
2021.01.05,1743
2021.01.05,1222
2021.01.04,1171
2021.01.04,765
2021.01.04,565
2021.01.04,660
2021.01.04,1515
2021.01.04,4307
2021.01.04,6532
2021.01.04,5740
2021.01.04,4428
2021.01.04,4258
2021.01.04,5104
2021.01.04,4991
2021.01.04,4727
2021.01.04,4432
2021.01.04,4788
2021.01.04,4670
2021.01.04,4608
2021.01.04,4320
2021.01.04,4278
2021.01.04,3779
2021.01.04,2827
2021.01.04,2703
2021.01.04,1779
2021.01.04,1277
2021.01.03,811
2021.01.03,459
2021.01.03,382
2021.01.03,325
2021.01.03,393
2021.01.03,730
2021.01.03,1286
2021.01.03,1745
2021.01.03,2171
2021.01.03,2905
2021.01.03,3716
2021.01.03,4274
2021.01.03,4376
2021.01.03,4803
2021.01.03,5116
2021.01.03,5338
2021.01.03,4935
2021.01.03,4533
2021.01.03,4077
2021.01.03,4114
2021.01.03,4120
2021.01.03,4149
2021.01.03,3113
2021.01.03,1835
2021.01.02,714
2021.01.02,561
2021.01.02,456
2021.01.02,394
2021.01.02,534
2021.01.02,1149
2021.01.02,1924
2021.01.02,2602
2021.01.02,3031
2021.01.02,3626
2021.01.02,4449
2021.01.02,4777
2021.01.02,4535
2021.01.02,5191
2021.01.02,4992
2021.01.02,4907
2021.01.02,4988
2021.01.02,4332
2021.01.02,3572
2021.01.02,2907
2021.01.02,2720
2021.01.02,2695
2021.01.02,1816
2021.01.02,1240
2021.01.01,1060
2021.01.01,964
2021.01.01,700
2021.01.01,525
2021.01.01,650
2021.01.01,1065
2021.01.01,1857
2021.01.01,2571
2021.01.01,3092
2021.01.01,3787
2021.01.01,4681
2021.01.01,5019
2021.01.01,4595
2021.01.01,4977
2021.01.01,4699
2021.01.01,4680
2021.01.01,4447
2021.01.01,3582
2021.01.01,2687
2021.01.01,2366
2021.01.01,2351
2021.01.01,2189
2021.01.01,1700
2021.01.01,1053
