날짜,교통량
2021.01.10,326
2021.01.10,286
2021.01.10,187
2021.01.10,146
2021.01.09,95
2021.01.09,79
2021.01.09,77
2021.01.09,61
2021.01.09,76
2021.01.09,124
2021.01.09,191
2021.01.09,198
2021.01.09,256
2021.01.09,430
2021.01.09,647
2021.01.09,640
2021.01.09,589
2021.01.09,598
2021.01.09,646
2021.01.09,658
2021.01.09,710
2021.01.09,620
2021.01.09,476
2021.01.09,315
2021.01.09,214
2021.01.09,174
2021.01.09,129
2021.01.09,77
2021.01.08,67
2021.01.08,41
2021.01.08,43
2021.01.08,57
2021.01.08,91
2021.01.08,80
2021.01.08,117
2021.01.08,146
2021.01.08,210
2021.01.08,324
2021.01.08,549
2021.01.08,686
2021.01.08,654
2021.01.08,605
2021.01.08,641
2021.01.08,676
2021.01.08,729
2021.01.08,748
2021.01.08,705
2021.01.08,505
2021.01.08,370
2021.01.08,286
2021.01.08,202
2021.01.08,133
2021.01.07,89
2021.01.07,64
2021.01.07,55
2021.01.07,67
2021.01.07,56
2021.01.07,71
2021.01.07,88
2021.01.07,110
2021.01.07,178
2021.01.07,307
2021.01.07,372
2021.01.07,525
2021.01.07,561
2021.01.07,548
2021.01.07,407
2021.01.07,484
2021.01.07,585
2021.01.07,460
2021.01.07,369
2021.01.07,274
2021.01.07,207
2021.01.07,173
2021.01.07,132
2021.01.07,96
2021.01.06,95
2021.01.06,65
2021.01.06,81
2021.01.06,107
2021.01.06,131
2021.01.06,165
2021.01.06,177
2021.01.06,218
2021.01.06,291
2021.01.06,426
2021.01.06,969
2021.01.06,1010
2021.01.06,665
2021.01.06,400
2021.01.06,618
2021.01.06,732
2021.01.06,709
2021.01.06,637
2021.01.06,550
2021.01.06,369
2021.01.06,342
2021.01.06,262
2021.01.06,194
2021.01.06,114
2021.01.05,111
2021.01.05,75
2021.01.05,95
2021.01.05,81
2021.01.05,138
2021.01.05,162
2021.01.05,199
2021.01.05,224
2021.01.05,292
2021.01.05,441
2021.01.05,633
2021.01.05,723
2021.01.05,695
2021.01.05,585
2021.01.05,619
2021.01.05,654
2021.01.05,722
2021.01.05,662
2021.01.05,526
2021.01.05,406
2021.01.05,337
2021.01.05,285
2021.01.05,168
2021.01.05,101
2021.01.04,184
2021.01.04,140
2021.01.04,139
2021.01.04,178
2021.01.04,191
2021.01.04,242
2021.01.04,277
2021.01.04,328
2021.01.04,314
2021.01.04,450
2021.01.04,659
2021.01.04,684
2021.01.04,594
2021.01.04,575
2021.01.04,593
2021.01.04,616
2021.01.04,651
2021.01.04,647
2021.01.04,510
2021.01.04,418
2021.01.04,368
2021.01.04,318
2021.01.04,247
2021.01.04,175
2021.01.03,138
2021.01.03,113
2021.01.03,110
2021.01.03,90
2021.01.03,103
2021.01.03,132
2021.01.03,172
2021.01.03,210
2021.01.03,291
2021.01.03,495
2021.01.03,838
2021.01.03,1173
2021.01.03,1205
2021.01.03,1285
2021.01.03,1401
2021.01.03,1520
2021.01.03,1226
2021.01.03,918
2021.01.03,695
2021.01.03,579
2021.01.03,473
2021.01.03,355
2021.01.03,240
2021.01.03,186
2021.01.02,47
2021.01.02,44
2021.01.02,42
2021.01.02,36
2021.01.02,55
2021.01.02,69
2021.01.02,91
2021.01.02,168
2021.01.02,206
2021.01.02,437
2021.01.02,687
2021.01.02,954
2021.01.02,1054
2021.01.02,1088
2021.01.02,1148
2021.01.02,1190
2021.01.02,1098
2021.01.02,921
2021.01.02,675
2021.01.02,494
2021.01.02,386
2021.01.02,250
2021.01.02,137
2021.01.02,75
2021.01.01,145
2021.01.01,106
2021.01.01,99
2021.01.01,76
2021.01.01,97
2021.01.01,105
2021.01.01,164
2021.01.01,166
2021.01.01,236
2021.01.01,378
2021.01.01,543
2021.01.01,746
2021.01.01,787
2021.01.01,744
2021.01.01,831
2021.01.01,837
2021.01.01,736
2021.01.01,613
2021.01.01,447
2021.01.01,367
2021.01.01,312
2021.01.01,228
2021.01.01,172
2021.01.01,136
