날짜,교통량
2021.01.27,326
2021.01.27,233
2021.01.27,190
2021.01.27,150
2021.01.27,100
2021.01.27,76
2021.01.26,46
2021.01.26,44
2021.01.26,38
2021.01.26,41
2021.01.26,73
2021.01.26,110
2021.01.26,179
2021.01.26,337
2021.01.26,410
2021.01.26,514
2021.01.26,204
2021.01.26,546
2021.01.26,466
2021.01.26,478
2021.01.26,497
2021.01.26,457
2021.01.26,419
2021.01.26,387
2021.01.26,260
2021.01.26,208
2021.01.26,162
2021.01.26,130
2021.01.26,79
2021.01.26,60
2021.01.25,55
2021.01.25,39
2021.01.25,29
2021.01.25,48
2021.01.25,106
2021.01.25,160
2021.01.25,290
2021.01.25,507
2021.01.25,618
2021.01.25,551
2021.01.25,545
2021.01.25,651
2021.01.25,509
2021.01.25,502
2021.01.25,542
2021.01.25,457
2021.01.25,468
2021.01.25,420
2021.01.25,299
2021.01.25,240
2021.01.25,189
2021.01.25,162
2021.01.25,111
2021.01.25,88
2021.01.24,42
2021.01.24,24
2021.01.24,16
2021.01.24,23
2021.01.24,28
2021.01.24,52
2021.01.24,100
2021.01.24,168
2021.01.24,215
2021.01.24,330
2021.01.24,492
2021.01.24,596
2021.01.24,536
2021.01.24,588
2021.01.24,633
2021.01.24,645
2021.01.24,611
2021.01.24,488
2021.01.24,397
2021.01.24,340
2021.01.24,282
2021.01.24,185
2021.01.24,146
2021.01.24,88
2021.01.23,44
2021.01.23,37
2021.01.23,26
2021.01.23,38
2021.01.23,54
2021.01.23,97
2021.01.23,117
2021.01.23,279
2021.01.23,354
2021.01.23,498
2021.01.23,588
2021.01.23,595
2021.01.23,591
2021.01.23,577
2021.01.23,571
2021.01.23,571
2021.01.23,584
2021.01.23,449
2021.01.23,348
2021.01.23,270
2021.01.23,174
2021.01.23,135
2021.01.23,79
2021.01.23,53
2021.01.22,39
2021.01.22,35
2021.01.22,28
2021.01.22,37
2021.01.22,63
2021.01.22,86
2021.01.22,160
2021.01.22,302
2021.01.22,480
2021.01.22,559
2021.01.22,562
2021.01.22,542
2021.01.22,514
2021.01.22,555
2021.01.22,545
2021.01.22,597
2021.01.22,523
2021.01.22,524
2021.01.22,466
2021.01.22,374
2021.01.22,260
2021.01.22,184
2021.01.22,97
2021.01.22,65
2021.01.21,59
2021.01.21,58
2021.01.21,49
2021.01.21,49
2021.01.21,80
2021.01.21,112
2021.01.21,187
2021.01.21,351
2021.01.21,495
2021.01.21,551
2021.01.21,661
2021.01.21,602
2021.01.21,530
2021.01.21,520
2021.01.21,528
2021.01.21,509
2021.01.21,478
2021.01.21,361
2021.01.21,270
2021.01.21,223
2021.01.21,192
2021.01.21,141
2021.01.21,92
2021.01.21,73
2021.01.20,59
2021.01.20,56
2021.01.20,64
2021.01.20,72
2021.01.20,44
2021.01.20,73
2021.01.20,87
2021.01.20,126
2021.01.20,210
2021.01.20,276
2021.01.20,265
2021.01.20,210
2021.01.20,92
2021.01.20,175
2021.01.20,126
2021.01.20,178
2021.01.20,134
2021.01.20,190
2021.01.20,131
2021.01.20,29
2021.01.20,17
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.19,52
2021.01.19,51
2021.01.19,43
2021.01.19,46
2021.01.19,79
2021.01.19,105
2021.01.19,175
2021.01.19,317
2021.01.19,445
2021.01.19,561
2021.01.19,625
2021.01.19,558
2021.01.19,465
2021.01.19,513
2021.01.19,566
2021.01.19,502
2021.01.19,463
2021.01.19,432
2021.01.19,345
2021.01.19,225
2021.01.19,172
2021.01.19,147
2021.01.19,109
2021.01.19,86
2021.01.18,64
2021.01.18,47
2021.01.18,52
2021.01.18,46
2021.01.18,78
2021.01.18,122
2021.01.18,205
2021.01.18,363
2021.01.18,410
2021.01.18,409
2021.01.18,404
2021.01.18,391
2021.01.18,411
2021.01.18,402
2021.01.18,363
2021.01.18,432
2021.01.18,373
2021.01.18,331
2021.01.18,240
2021.01.18,186
2021.01.18,132
2021.01.18,110
2021.01.18,91
2021.01.18,69
2021.01.17,52
2021.01.17,36
2021.01.17,37
2021.01.17,32
2021.01.17,40
2021.01.17,54
2021.01.17,93
2021.01.17,153
2021.01.17,178
2021.01.17,298
2021.01.17,467
2021.01.17,530
2021.01.17,527
2021.01.17,601
2021.01.17,711
2021.01.17,681
2021.01.17,654
2021.01.17,557
2021.01.17,441
2021.01.17,379
2021.01.17,307
2021.01.17,212
2021.01.17,152
2021.01.17,97
2021.01.16,69
2021.01.16,52
2021.01.16,45
2021.01.16,51
2021.01.16,60
2021.01.16,90
2021.01.16,153
2021.01.16,293
2021.01.16,362
2021.01.16,492
2021.01.16,662
2021.01.16,687
2021.01.16,613
2021.01.16,642
2021.01.16,735
2021.01.16,653
2021.01.16,647
2021.01.16,573
2021.01.16,421
2021.01.16,290
2021.01.16,217
2021.01.16,147
2021.01.16,104
2021.01.16,73
2021.01.15,64
2021.01.15,49
2021.01.15,49
2021.01.15,55
2021.01.15,88
2021.01.15,116
2021.01.15,192
2021.01.15,350
2021.01.15,503
2021.01.15,538
2021.01.15,632
2021.01.15,586
2021.01.15,526
2021.01.15,561
2021.01.15,622
2021.01.15,627
2021.01.15,612
2021.01.15,615
2021.01.15,524
2021.01.15,436
2021.01.15,326
2021.01.15,194
2021.01.15,141
2021.01.15,81
2021.01.14,70
2021.01.14,52
2021.01.14,44
2021.01.14,57
2021.01.14,86
2021.01.14,105
2021.01.14,196
2021.01.14,356
2021.01.14,459
2021.01.14,553
2021.01.14,638
2021.01.14,585
2021.01.14,500
2021.01.14,532
2021.01.14,495
2021.01.14,547
2021.01.14,514
2021.01.14,501
2021.01.14,367
2021.01.14,276
2021.01.14,187
2021.01.14,149
2021.01.14,131
2021.01.14,96
2021.01.13,61
2021.01.13,48
2021.01.13,54
2021.01.13,48
2021.01.13,79
2021.01.13,112
2021.01.13,204
2021.01.13,346
2021.01.13,493
2021.01.13,595
2021.01.13,572
2021.01.13,542
2021.01.13,477
2021.01.13,481
2021.01.13,549
2021.01.13,525
2021.01.13,490
2021.01.13,445
2021.01.13,361
2021.01.13,224
2021.01.13,205
2021.01.13,145
2021.01.13,126
2021.01.13,88
2021.01.12,63
2021.01.12,47
2021.01.12,48
2021.01.12,52
2021.01.12,83
2021.01.12,100
2021.01.12,181
2021.01.12,325
2021.01.12,446
2021.01.12,550
2021.01.12,628
2021.01.12,561
2021.01.12,454
2021.01.12,450
2021.01.12,557
2021.01.12,478
2021.01.12,502
2021.01.12,436
2021.01.12,334
2021.01.12,220
2021.01.12,169
2021.01.12,132
2021.01.12,100
2021.01.12,78
2021.01.11,57
2021.01.11,44
2021.01.11,43
2021.01.11,37
2021.01.11,75
2021.01.11,131
2021.01.11,252
2021.01.11,472
2021.01.11,521
2021.01.11,495
2021.01.11,549
2021.01.11,504
2021.01.11,476
2021.01.11,482
2021.01.11,446
2021.01.11,495
2021.01.11,444
2021.01.11,382
2021.01.11,324
2021.01.11,233
2021.01.11,169
2021.01.11,122
2021.01.11,101
2021.01.11,73
2021.01.10,37
2021.01.10,27
2021.01.10,21
2021.01.10,26
2021.01.10,32
2021.01.10,37
2021.01.10,75
2021.01.10,132
2021.01.10,177
2021.01.10,240
2021.01.10,305
2021.01.10,413
2021.01.10,429
2021.01.10,451
2021.01.10,538
2021.01.10,586
2021.01.10,570
2021.01.10,509
2021.01.10,375
2021.01.10,287
2021.01.10,224
2021.01.10,162
2021.01.10,97
2021.01.10,80
2021.01.09,53
2021.01.09,40
2021.01.09,29
2021.01.09,34
2021.01.09,45
2021.01.09,58
2021.01.09,121
2021.01.09,212
2021.01.09,259
2021.01.09,323
2021.01.09,440
2021.01.09,484
2021.01.09,490
2021.01.09,512
2021.01.09,560
2021.01.09,558
2021.01.09,534
2021.01.09,471
2021.01.09,364
2021.01.09,198
2021.01.09,139
2021.01.09,113
2021.01.09,78
2021.01.09,63
2021.01.08,37
2021.01.08,29
2021.01.08,39
2021.01.08,27
2021.01.08,40
2021.01.08,45
2021.01.08,80
2021.01.08,177
2021.01.08,271
2021.01.08,339
2021.01.08,381
2021.01.08,446
2021.01.08,390
2021.01.08,435
2021.01.08,480
2021.01.08,514
2021.01.08,459
2021.01.08,465
2021.01.08,395
2021.01.08,302
2021.01.08,208
2021.01.08,150
2021.01.08,95
2021.01.08,70
2021.01.07,61
2021.01.07,49
2021.01.07,29
2021.01.07,33
2021.01.07,43
2021.01.07,61
2021.01.07,100
2021.01.07,148
2021.01.07,252
2021.01.07,273
2021.01.07,457
2021.01.07,369
2021.01.07,384
2021.01.07,371
2021.01.07,237
2021.01.07,565
2021.01.07,449
2021.01.07,264
2021.01.07,172
2021.01.07,127
2021.01.07,79
2021.01.07,99
2021.01.07,65
2021.01.07,53
2021.01.06,42
2021.01.06,36
2021.01.06,39
2021.01.06,41
2021.01.06,64
2021.01.06,94
2021.01.06,182
2021.01.06,324
2021.01.06,441
2021.01.06,497
2021.01.06,253
2021.01.06,281
2021.01.06,455
2021.01.06,393
2021.01.06,531
2021.01.06,452
2021.01.06,403
2021.01.06,396
2021.01.06,263
2021.01.06,245
2021.01.06,160
2021.01.06,136
2021.01.06,77
2021.01.06,78
2021.01.05,45
2021.01.05,38
2021.01.05,42
2021.01.05,44
2021.01.05,67
2021.01.05,93
2021.01.05,227
2021.01.05,349
2021.01.05,489
2021.01.05,523
2021.01.05,524
2021.01.05,537
2021.01.05,446
2021.01.05,450
2021.01.05,484
2021.01.05,483
2021.01.05,442
2021.01.05,391
2021.01.05,253
2021.01.05,182
2021.01.05,162
2021.01.05,118
2021.01.05,107
2021.01.05,66
2021.01.04,47
2021.01.04,44
2021.01.04,37
2021.01.04,43
2021.01.04,92
2021.01.04,152
2021.01.04,258
2021.01.04,467
2021.01.04,523
2021.01.04,477
2021.01.04,469
2021.01.04,500
2021.01.04,448
2021.01.04,421
2021.01.04,465
2021.01.04,436
2021.01.04,386
2021.01.04,295
2021.01.04,287
2021.01.04,209
2021.01.04,161
2021.01.04,156
2021.01.04,131
2021.01.04,68
2021.01.03,51
2021.01.03,23
2021.01.03,21
2021.01.03,26
2021.01.03,18
2021.01.03,48
2021.01.03,69
2021.01.03,109
2021.01.03,159
2021.01.03,245
2021.01.03,421
2021.01.03,497
2021.01.03,501
2021.01.03,613
2021.01.03,655
2021.01.03,675
2021.01.03,603
2021.01.03,485
2021.01.03,340
2021.01.03,276
2021.01.03,220
2021.01.03,176
2021.01.03,121
2021.01.03,68
2021.01.02,30
2021.01.02,22
2021.01.02,27
2021.01.02,23
2021.01.02,26
2021.01.02,51
2021.01.02,89
2021.01.02,159
2021.01.02,211
2021.01.02,310
2021.01.02,469
2021.01.02,511
2021.01.02,522
2021.01.02,550
2021.01.02,600
2021.01.02,597
2021.01.02,603
2021.01.02,456
2021.01.02,336
2021.01.02,218
2021.01.02,175
2021.01.02,110
2021.01.02,66
2021.01.02,58
2021.01.01,55
2021.01.01,39
2021.01.01,28
2021.01.01,39
2021.01.01,28
2021.01.01,36
2021.01.01,51
2021.01.01,85
2021.01.01,156
2021.01.01,215
2021.01.01,350
2021.01.01,458
2021.01.01,488
2021.01.01,489
2021.01.01,583
2021.01.01,565
2021.01.01,521
2021.01.01,409
2021.01.01,281
2021.01.01,201
2021.01.01,115
2021.01.01,96
2021.01.01,62
2021.01.01,40
