날짜,교통량
2021.01.16,211
2021.01.16,164
2021.01.15,126
2021.01.15,103
2021.01.15,120
2021.01.15,82
2021.01.15,119
2021.01.15,216
2021.01.15,313
2021.01.15,379
2021.01.15,441
2021.01.15,546
2021.01.15,610
2021.01.15,678
2021.01.15,770
2021.01.15,820
2021.01.15,875
2021.01.15,804
2021.01.15,865
2021.01.15,884
2021.01.15,696
2021.01.15,674
2021.01.15,671
2021.01.15,453
2021.01.15,342
2021.01.15,262
2021.01.14,123
2021.01.14,131
2021.01.14,130
2021.01.14,103
2021.01.14,112
2021.01.14,190
2021.01.14,281
2021.01.14,328
2021.01.14,421
2021.01.14,538
2021.01.14,601
2021.01.14,696
2021.01.14,656
2021.01.14,685
2021.01.14,737
2021.01.14,742
2021.01.14,649
2021.01.14,598
2021.01.14,560
2021.01.14,396
2021.01.14,357
2021.01.14,281
2021.01.14,224
2021.01.14,184
2021.01.13,94
2021.01.13,72
2021.01.13,68
2021.01.13,78
2021.01.13,88
2021.01.13,192
2021.01.13,262
2021.01.13,318
2021.01.13,364
2021.01.13,490
2021.01.13,615
2021.01.13,667
2021.01.13,655
2021.01.13,733
2021.01.13,747
2021.01.13,656
2021.01.13,686
2021.01.13,563
2021.01.13,494
2021.01.13,386
2021.01.13,307
2021.01.13,270
2021.01.13,219
2021.01.13,145
2021.01.12,105
2021.01.12,81
2021.01.12,96
2021.01.12,89
2021.01.12,109
2021.01.12,212
2021.01.12,279
2021.01.12,310
2021.01.12,376
2021.01.12,474
2021.01.12,573
2021.01.12,703
2021.01.12,696
2021.01.12,683
2021.01.12,675
2021.01.12,672
2021.01.12,644
2021.01.12,537
2021.01.12,429
2021.01.12,335
2021.01.12,246
2021.01.12,255
2021.01.12,167
2021.01.12,148
2021.01.11,130
2021.01.11,77
2021.01.11,70
2021.01.11,63
2021.01.11,77
2021.01.11,191
2021.01.11,347
2021.01.11,382
2021.01.11,439
2021.01.11,459
2021.01.11,554
2021.01.11,568
2021.01.11,634
2021.01.11,675
2021.01.11,697
2021.01.11,635
2021.01.11,617
2021.01.11,579
2021.01.11,464
2021.01.11,348
2021.01.11,326
2021.01.11,239
2021.01.11,197
2021.01.11,141
2021.01.10,65
2021.01.10,63
2021.01.10,69
2021.01.10,61
2021.01.10,53
2021.01.10,79
2021.01.10,102
2021.01.10,122
2021.01.10,176
2021.01.10,256
2021.01.10,346
2021.01.10,416
2021.01.10,482
2021.01.10,548
2021.01.10,590
2021.01.10,652
2021.01.10,637
2021.01.10,577
2021.01.10,467
2021.01.10,363
2021.01.10,309
2021.01.10,279
2021.01.10,188
2021.01.10,151
2021.01.09,116
2021.01.09,100
2021.01.09,95
2021.01.09,79
2021.01.09,98
2021.01.09,170
2021.01.09,186
2021.01.09,214
2021.01.09,260
2021.01.09,368
2021.01.09,507
2021.01.09,570
2021.01.09,638
2021.01.09,656
2021.01.09,671
2021.01.09,605
2021.01.09,633
2021.01.09,506
2021.01.09,336
2021.01.09,269
2021.01.09,230
2021.01.09,171
2021.01.09,142
2021.01.09,104
2021.01.08,79
2021.01.08,74
2021.01.08,42
2021.01.08,67
2021.01.08,66
2021.01.08,127
2021.01.08,169
2021.01.08,225
2021.01.08,248
2021.01.08,258
2021.01.08,382
2021.01.08,495
2021.01.08,498
2021.01.08,554
2021.01.08,664
2021.01.08,578
2021.01.08,549
2021.01.08,562
2021.01.08,569
2021.01.08,431
2021.01.08,364
2021.01.08,324
2021.01.08,245
2021.01.08,188
2021.01.07,171
2021.01.07,89
2021.01.07,60
2021.01.07,72
2021.01.07,72
2021.01.07,119
2021.01.07,229
2021.01.07,226
2021.01.07,250
2021.01.07,281
2021.01.07,287
2021.01.07,383
2021.01.07,425
2021.01.07,489
2021.01.07,383
2021.01.07,488
2021.01.07,488
2021.01.07,412
2021.01.07,404
2021.01.07,294
2021.01.07,258
2021.01.07,180
2021.01.07,154
2021.01.07,119
2021.01.06,85
2021.01.06,67
2021.01.06,81
2021.01.06,89
2021.01.06,122
2021.01.06,184
2021.01.06,310
2021.01.06,299
2021.01.06,385
2021.01.06,467
2021.01.06,944
2021.01.06,936
2021.01.06,559
2021.01.06,314
2021.01.06,683
2021.01.06,648
2021.01.06,581
2021.01.06,552
2021.01.06,466
2021.01.06,374
2021.01.06,290
2021.01.06,202
2021.01.06,84
2021.01.06,100
2021.01.05,114
2021.01.05,72
2021.01.05,92
2021.01.05,96
2021.01.05,133
2021.01.05,205
2021.01.05,278
2021.01.05,275
2021.01.05,364
2021.01.05,473
2021.01.05,524
2021.01.05,577
2021.01.05,631
2021.01.05,693
2021.01.05,747
2021.01.05,658
2021.01.05,559
2021.01.05,569
2021.01.05,449
2021.01.05,332
2021.01.05,309
2021.01.05,235
2021.01.05,182
2021.01.05,160
2021.01.04,152
2021.01.04,109
2021.01.04,84
2021.01.04,93
2021.01.04,127
2021.01.04,231
2021.01.04,378
2021.01.04,457
2021.01.04,481
2021.01.04,460
2021.01.04,560
2021.01.04,621
2021.01.04,679
2021.01.04,734
2021.01.04,718
2021.01.04,626
2021.01.04,634
2021.01.04,572
2021.01.04,479
2021.01.04,322
2021.01.04,282
2021.01.04,247
2021.01.04,177
2021.01.04,134
2021.01.03,88
2021.01.03,62
2021.01.03,77
2021.01.03,45
2021.01.03,46
2021.01.03,70
2021.01.03,87
2021.01.03,146
2021.01.03,187
2021.01.03,289
2021.01.03,408
2021.01.03,582
2021.01.03,621
2021.01.03,747
2021.01.03,870
2021.01.03,1052
2021.01.03,1026
2021.01.03,888
2021.01.03,707
2021.01.03,477
2021.01.03,437
2021.01.03,388
2021.01.03,261
2021.01.03,193
2021.01.02,111
2021.01.02,97
2021.01.02,68
2021.01.02,56
2021.01.02,68
2021.01.02,80
2021.01.02,142
2021.01.02,305
2021.01.02,337
2021.01.02,506
2021.01.02,538
2021.01.02,698
2021.01.02,724
2021.01.02,735
2021.01.02,843
2021.01.02,753
2021.01.02,749
2021.01.02,613
2021.01.02,432
2021.01.02,331
2021.01.02,253
2021.01.02,255
2021.01.02,166
2021.01.02,148
2021.01.01,227
2021.01.01,172
2021.01.01,149
2021.01.01,143
2021.01.01,131
2021.01.01,149
2021.01.01,131
2021.01.01,230
2021.01.01,331
2021.01.01,450
2021.01.01,771
2021.01.01,1010
2021.01.01,1003
2021.01.01,1033
2021.01.01,1004
2021.01.01,1057
2021.01.01,960
2021.01.01,702
2021.01.01,472
2021.01.01,357
2021.01.01,263
2021.01.01,220
2021.01.01,201
2021.01.01,147
