날짜,교통량
2021.01.24,229
2021.01.23,229
2021.01.23,195
2021.01.23,145
2021.01.23,160
2021.01.23,171
2021.01.23,181
2021.01.23,231
2021.01.23,275
2021.01.23,402
2021.01.23,560
2021.01.23,769
2021.01.23,949
2021.01.23,975
2021.01.23,788
2021.01.23,896
2021.01.23,883
2021.01.23,746
2021.01.23,667
2021.01.23,510
2021.01.23,387
2021.01.23,319
2021.01.23,276
2021.01.23,237
2021.01.23,175
2021.01.22,100
2021.01.22,80
2021.01.22,93
2021.01.22,85
2021.01.22,99
2021.01.22,198
2021.01.22,261
2021.01.22,324
2021.01.22,415
2021.01.22,520
2021.01.22,632
2021.01.22,729
2021.01.22,775
2021.01.22,778
2021.01.22,833
2021.01.22,775
2021.01.22,827
2021.01.22,756
2021.01.22,705
2021.01.22,547
2021.01.22,526
2021.01.22,422
2021.01.22,348
2021.01.22,237
2021.01.21,110
2021.01.21,91
2021.01.21,76
2021.01.21,71
2021.01.21,115
2021.01.21,179
2021.01.21,258
2021.01.21,362
2021.01.21,430
2021.01.21,530
2021.01.21,726
2021.01.21,731
2021.01.21,761
2021.01.21,666
2021.01.21,712
2021.01.21,660
2021.01.21,618
2021.01.21,540
2021.01.21,423
2021.01.21,325
2021.01.21,307
2021.01.21,249
2021.01.21,208
2021.01.21,149
2021.01.20,48
2021.01.20,39
2021.01.20,68
2021.01.20,68
2021.01.20,30
2021.01.20,81
2021.01.20,96
2021.01.20,120
2021.01.20,125
2021.01.20,239
2021.01.20,299
2021.01.20,241
2021.01.20,100
2021.01.20,211
2021.01.20,186
2021.01.20,224
2021.01.20,104
2021.01.20,186
2021.01.20,171
2021.01.20,51
2021.01.20,40
2021.01.20,-1
2021.01.20,-1
2021.01.20,-1
2021.01.19,92
2021.01.19,73
2021.01.19,60
2021.01.19,76
2021.01.19,90
2021.01.19,166
2021.01.19,248
2021.01.19,334
2021.01.19,363
2021.01.19,469
2021.01.19,590
2021.01.19,672
2021.01.19,629
2021.01.19,695
2021.01.19,729
2021.01.19,650
2021.01.19,606
2021.01.19,517
2021.01.19,443
2021.01.19,326
2021.01.19,253
2021.01.19,236
2021.01.19,187
2021.01.19,141
2021.01.18,125
2021.01.18,86
2021.01.18,65
2021.01.18,61
2021.01.18,100
2021.01.18,171
2021.01.18,232
2021.01.18,358
2021.01.18,374
2021.01.18,324
2021.01.18,305
2021.01.18,469
2021.01.18,622
2021.01.18,672
2021.01.18,627
2021.01.18,563
2021.01.18,505
2021.01.18,440
2021.01.18,397
2021.01.18,277
2021.01.18,221
2021.01.18,198
2021.01.18,143
2021.01.18,102
2021.01.17,136
2021.01.17,138
2021.01.17,125
2021.01.17,88
2021.01.17,129
2021.01.17,127
2021.01.17,154
2021.01.17,195
2021.01.17,248
2021.01.17,308
2021.01.17,426
2021.01.17,634
2021.01.17,599
2021.01.17,699
2021.01.17,767
2021.01.17,823
2021.01.17,797
2021.01.17,756
2021.01.17,619
2021.01.17,515
2021.01.17,446
2021.01.17,389
2021.01.17,312
2021.01.17,232
2021.01.16,236
2021.01.16,180
2021.01.16,165
2021.01.16,134
2021.01.16,166
2021.01.16,208
2021.01.16,231
2021.01.16,306
2021.01.16,372
2021.01.16,598
2021.01.16,754
2021.01.16,894
2021.01.16,900
2021.01.16,865
2021.01.16,876
2021.01.16,862
2021.01.16,796
2021.01.16,669
2021.01.16,519
2021.01.16,391
2021.01.16,296
2021.01.16,253
2021.01.16,196
2021.01.16,187
2021.01.15,109
2021.01.15,94
2021.01.15,100
2021.01.15,69
2021.01.15,100
2021.01.15,202
2021.01.15,290
2021.01.15,379
2021.01.15,449
2021.01.15,548
2021.01.15,634
2021.01.15,693
2021.01.15,767
2021.01.15,808
2021.01.15,883
2021.01.15,791
2021.01.15,847
2021.01.15,860
2021.01.15,644
2021.01.15,641
2021.01.15,637
2021.01.15,420
2021.01.15,324
2021.01.15,236
2021.01.14,108
2021.01.14,117
2021.01.14,107
2021.01.14,100
2021.01.14,95
2021.01.14,178
2021.01.14,232
2021.01.14,345
2021.01.14,446
2021.01.14,515
2021.01.14,654
2021.01.14,712
2021.01.14,674
2021.01.14,694
2021.01.14,724
2021.01.14,766
2021.01.14,625
2021.01.14,567
2021.01.14,519
2021.01.14,352
2021.01.14,313
2021.01.14,260
2021.01.14,199
2021.01.14,151
2021.01.13,87
2021.01.13,66
2021.01.13,58
2021.01.13,67
2021.01.13,75
2021.01.13,170
2021.01.13,227
2021.01.13,318
2021.01.13,376
2021.01.13,511
2021.01.13,578
2021.01.13,680
2021.01.13,639
2021.01.13,719
2021.01.13,729
2021.01.13,618
2021.01.13,616
2021.01.13,543
2021.01.13,465
2021.01.13,349
2021.01.13,283
2021.01.13,255
2021.01.13,194
2021.01.13,131
2021.01.12,90
2021.01.12,64
2021.01.12,85
2021.01.12,75
2021.01.12,95
2021.01.12,180
2021.01.12,271
2021.01.12,301
2021.01.12,377
2021.01.12,478
2021.01.12,565
2021.01.12,691
2021.01.12,668
2021.01.12,657
2021.01.12,663
2021.01.12,630
2021.01.12,631
2021.01.12,534
2021.01.12,387
2021.01.12,328
2021.01.12,220
2021.01.12,232
2021.01.12,151
2021.01.12,130
2021.01.11,103
2021.01.11,62
2021.01.11,59
2021.01.11,50
2021.01.11,61
2021.01.11,167
2021.01.11,297
2021.01.11,373
2021.01.11,502
2021.01.11,474
2021.01.11,561
2021.01.11,585
2021.01.11,672
2021.01.11,679
2021.01.11,671
2021.01.11,607
2021.01.11,566
2021.01.11,555
2021.01.11,428
2021.01.11,306
2021.01.11,291
2021.01.11,213
2021.01.11,168
2021.01.11,127
2021.01.10,54
2021.01.10,51
2021.01.10,52
2021.01.10,51
2021.01.10,48
2021.01.10,59
2021.01.10,76
2021.01.10,100
2021.01.10,140
2021.01.10,235
2021.01.10,303
2021.01.10,408
2021.01.10,478
2021.01.10,528
2021.01.10,597
2021.01.10,664
2021.01.10,613
2021.01.10,589
2021.01.10,447
2021.01.10,351
2021.01.10,290
2021.01.10,264
2021.01.10,178
2021.01.10,125
2021.01.09,94
2021.01.09,76
2021.01.09,82
2021.01.09,63
2021.01.09,74
2021.01.09,141
2021.01.09,160
2021.01.09,184
2021.01.09,213
2021.01.09,348
2021.01.09,461
2021.01.09,533
2021.01.09,634
2021.01.09,673
2021.01.09,676
2021.01.09,615
2021.01.09,623
2021.01.09,485
2021.01.09,314
2021.01.09,250
2021.01.09,206
2021.01.09,153
2021.01.09,118
2021.01.09,79
2021.01.08,60
2021.01.08,58
2021.01.08,44
2021.01.08,54
2021.01.08,52
2021.01.08,103
2021.01.08,144
2021.01.08,199
2021.01.08,227
2021.01.08,253
2021.01.08,329
2021.01.08,504
2021.01.08,494
2021.01.08,538
2021.01.08,617
2021.01.08,650
2021.01.08,588
2021.01.08,520
2021.01.08,514
2021.01.08,407
2021.01.08,362
2021.01.08,268
2021.01.08,219
2021.01.08,164
2021.01.07,109
2021.01.07,85
2021.01.07,43
2021.01.07,65
2021.01.07,68
2021.01.07,114
2021.01.07,100
2021.01.07,206
2021.01.07,224
2021.01.07,237
2021.01.07,276
2021.01.07,361
2021.01.07,408
2021.01.07,463
2021.01.07,356
2021.01.07,424
2021.01.07,507
2021.01.07,407
2021.01.07,335
2021.01.07,251
2021.01.07,181
2021.01.07,148
2021.01.07,119
2021.01.07,93
2021.01.06,74
2021.01.06,61
2021.01.06,66
2021.01.06,73
2021.01.06,109
2021.01.06,169
2021.01.06,265
2021.01.06,296
2021.01.06,408
2021.01.06,442
2021.01.06,935
2021.01.06,901
2021.01.06,552
2021.01.06,362
2021.01.06,655
2021.01.06,596
2021.01.06,542
2021.01.06,515
2021.01.06,405
2021.01.06,347
2021.01.06,265
2021.01.06,177
2021.01.06,87
2021.01.06,68
2021.01.05,96
2021.01.05,65
2021.01.05,77
2021.01.05,80
2021.01.05,116
2021.01.05,191
2021.01.05,282
2021.01.05,328
2021.01.05,438
2021.01.05,500
2021.01.05,551
2021.01.05,606
2021.01.05,634
2021.01.05,657
2021.01.05,728
2021.01.05,614
2021.01.05,547
2021.01.05,554
2021.01.05,399
2021.01.05,305
2021.01.05,287
2021.01.05,207
2021.01.05,165
2021.01.05,135
2021.01.04,135
2021.01.04,84
2021.01.04,87
2021.01.04,85
2021.01.04,102
2021.01.04,202
2021.01.04,378
2021.01.04,502
2021.01.04,552
2021.01.04,460
2021.01.04,563
2021.01.04,632
2021.01.04,661
2021.01.04,748
2021.01.04,711
2021.01.04,608
2021.01.04,596
2021.01.04,535
2021.01.04,438
2021.01.04,312
2021.01.04,255
2021.01.04,220
2021.01.04,172
2021.01.04,109
2021.01.03,78
2021.01.03,55
2021.01.03,70
2021.01.03,39
2021.01.03,35
2021.01.03,62
2021.01.03,80
2021.01.03,130
2021.01.03,167
2021.01.03,264
2021.01.03,395
2021.01.03,633
2021.01.03,645
2021.01.03,781
2021.01.03,868
2021.01.03,1043
2021.01.03,1007
2021.01.03,923
2021.01.03,704
2021.01.03,478
2021.01.03,414
2021.01.03,372
2021.01.03,257
2021.01.03,169
2021.01.02,149
2021.01.02,151
2021.01.02,144
2021.01.02,112
2021.01.02,149
2021.01.02,151
2021.01.02,207
2021.01.02,219
2021.01.02,278
2021.01.02,383
2021.01.02,512
2021.01.02,695
2021.01.02,750
2021.01.02,731
2021.01.02,831
2021.01.02,734
2021.01.02,736
2021.01.02,573
2021.01.02,423
2021.01.02,298
2021.01.02,246
2021.01.02,241
2021.01.02,184
2021.01.02,185
2021.01.01,266
2021.01.01,232
2021.01.01,207
2021.01.01,196
2021.01.01,185
2021.01.01,208
2021.01.01,207
2021.01.01,239
2021.01.01,332
2021.01.01,413
2021.01.01,739
2021.01.01,991
2021.01.01,997
2021.01.01,1044
2021.01.01,1043
2021.01.01,1026
2021.01.01,955
2021.01.01,705
2021.01.01,457
2021.01.01,315
2021.01.01,259
2021.01.01,218
2021.01.01,194
2021.01.01,169
